ArrivalRate,device_write,cpus,memory,cpuLoad,Throughput,ResponseTime
10,10mb,0.5,500m,350,10,2.2
10,10mb,0.5,500m,400,10,1.7
10,10mb,0.5,500m,450,10,1.8
10,10mb,0.5,500m,500,10,1.1
10,10mb,0.5,500m,350,10,1.4
10,10mb,0.5,500m,400,10,2
10,10mb,0.5,500m,450,10,1.1
10,10mb,0.5,500m,500,10,1.1
10,10mb,0.5,500m,350,10,1.7
10,10mb,0.5,500m,400,10,1.4
10,10mb,0.5,500m,450,10,2
10,10mb,0.5,500m,500,10,1.6
10,10mb,0.5,500m,350,10,1.5
10,10mb,0.5,500m,400,10,1.8
10,10mb,0.5,500m,450,10,1.2
10,10mb,0.5,500m,500,10,1.5
10,10mb,0.5,500m,350,10,3.6
10,10mb,0.5,500m,400,10,2.8
10,10mb,0.5,500m,450,10,1.8
10,10mb,0.5,500m,500,10,1.2
10,10mb,0.5,500m,350,10,1.2
10,10mb,0.5,500m,400,10,1.3
10,10mb,0.5,500m,450,10,1.3
10,10mb,0.5,500m,500,10,1.6
10,10mb,0.5,500m,350,10,1.2
10,10mb,0.5,500m,400,10,1.5
10,10mb,0.5,500m,450,10,1.5
10,10mb,0.5,500m,500,10,1.5
10,10mb,0.5,500m,350,10,5.1
10,10mb,0.5,500m,400,10,1.7
10,10mb,0.5,500m,450,10,1
10,10mb,0.5,500m,500,10,3.3
10,10mb,0.5,500m,350,10,1.1
10,10mb,0.5,500m,400,10,1.5
10,10mb,0.5,500m,450,10,2.1
10,10mb,0.5,500m,500,10,1.7
10,10mb,0.5,500m,350,10,1.6
10,10mb,0.5,500m,400,10,3.2
10,10mb,0.5,500m,450,10,1.6
10,10mb,0.5,500m,500,10,1.1
10,10mb,0.5,500m,350,10,1.2
10,10mb,0.5,500m,400,10,1
10,10mb,0.5,500m,450,10,1.4
10,10mb,0.5,500m,500,10,1.2
10,10mb,0.5,500m,350,10,1
10,10mb,0.5,500m,400,10,1.2
10,10mb,0.5,500m,450,10,1.7
10,10mb,0.5,500m,500,10,1.7
10,10mb,0.5,500m,350,10,1.9
10,10mb,0.5,500m,400,10,1.7
10,10mb,0.5,500m,450,10,1.6
10,10mb,0.5,500m,500,10,1.2
10,10mb,0.5,500m,350,10,1.1
10,10mb,0.5,500m,400,10,1.6
10,10mb,0.5,500m,450,10,1.7
10,10mb,0.5,500m,500,10,1.1
10,10mb,0.5,500m,350,10,1.4
10,10mb,0.5,500m,400,10,3.4
10,10mb,0.5,500m,450,10,1.2
10,10mb,0.5,500m,500,10,1.2
20,10mb,0.5,500m,350,20,1.3
20,10mb,0.5,500m,400,20,1.4
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.4
20,10mb,0.5,500m,350,20,2.5
20,10mb,0.5,500m,400,20,1.2
20,10mb,0.5,500m,450,20,2.5
20,10mb,0.5,500m,500,20,1.7
20,10mb,0.5,500m,350,20,1.5
20,10mb,0.5,500m,400,20,1.6
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.4
20,10mb,0.5,500m,350,20,2.6
20,10mb,0.5,500m,400,20,1.3
20,10mb,0.5,500m,450,20,1.3
20,10mb,0.5,500m,500,20,2.3
20,10mb,0.5,500m,350,20,2.9
20,10mb,0.5,500m,400,20,1.2
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.2
20,10mb,0.5,500m,350,20,1.3
20,10mb,0.5,500m,400,20,1.4
20,10mb,0.5,500m,450,20,4.7
20,10mb,0.5,500m,500,20,1.3
20,10mb,0.5,500m,350,20,1.3
20,10mb,0.5,500m,400,20,2.5
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.4
20,10mb,0.5,500m,350,20,1.4
20,10mb,0.5,500m,400,20,1.5
20,10mb,0.5,500m,450,20,2.9
20,10mb,0.5,500m,500,20,2.5
20,10mb,0.5,500m,350,20,2.8
20,10mb,0.5,500m,400,20,1.5
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.4
20,10mb,0.5,500m,350,20,1.3
20,10mb,0.5,500m,400,20,1.4
20,10mb,0.5,500m,450,20,1.5
20,10mb,0.5,500m,500,20,1.3
20,10mb,0.5,500m,350,20,1.2
20,10mb,0.5,500m,400,20,1.5
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.4
20,10mb,0.5,500m,350,20,3.9
20,10mb,0.5,500m,400,20,1.4
20,10mb,0.5,500m,450,20,1.7
20,10mb,0.5,500m,500,20,2.1
20,10mb,0.5,500m,350,20,1.2
20,10mb,0.5,500m,400,20,1.1
20,10mb,0.5,500m,450,20,1.6
20,10mb,0.5,500m,500,20,1.3
20,10mb,0.5,500m,350,20,2.6
20,10mb,0.5,500m,400,20,1.3
20,10mb,0.5,500m,450,20,1.4
20,10mb,0.5,500m,500,20,1.6
20,10mb,0.5,500m,350,20,1.4
20,10mb,0.5,500m,400,20,1.9
20,10mb,0.5,500m,450,20,2.1
20,10mb,0.5,500m,500,20,1.5
30,10mb,0.5,500m,350,30,1.4
30,10mb,0.5,500m,400,30,1.4
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.4
30,10mb,0.5,500m,350,30,2.1
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.3
30,10mb,0.5,500m,500,30,2.3
30,10mb,0.5,500m,350,30,1.4
30,10mb,0.5,500m,400,30,1.6
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.4
30,10mb,0.5,500m,350,30,1.3
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.3
30,10mb,0.5,500m,350,30,1.3
30,10mb,0.5,500m,400,30,1.4
30,10mb,0.5,500m,450,30,1.5
30,10mb,0.5,500m,500,30,1.4
30,10mb,0.5,500m,350,30,1.3
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.3
30,10mb,0.5,500m,500,30,1.2
30,10mb,0.5,500m,350,30,2.2
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.3
30,10mb,0.5,500m,350,30,1.4
30,10mb,0.5,500m,400,30,1.2
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.4
30,10mb,0.5,500m,350,30,1.3
30,10mb,0.5,500m,400,30,1.4
30,10mb,0.5,500m,450,30,1.3
30,10mb,0.5,500m,500,30,2.2
30,10mb,0.5,500m,350,30,1.4
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.3
30,10mb,0.5,500m,350,30,1.5
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,2
30,10mb,0.5,500m,500,30,1.9
30,10mb,0.5,500m,350,30,1.9
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.3
30,10mb,0.5,500m,500,30,2.2
30,10mb,0.5,500m,350,30,1.4
30,10mb,0.5,500m,400,30,1.5
30,10mb,0.5,500m,450,30,1.1
30,10mb,0.5,500m,500,30,2.1
30,10mb,0.5,500m,350,30,1.4
30,10mb,0.5,500m,400,30,1.3
30,10mb,0.5,500m,450,30,1.3
30,10mb,0.5,500m,500,30,1.3
30,10mb,0.5,500m,350,30,1.2
30,10mb,0.5,500m,400,30,1.4
30,10mb,0.5,500m,450,30,1.4
30,10mb,0.5,500m,500,30,1.4
40,10mb,0.5,500m,350,40,1.3
40,10mb,0.5,500m,400,40,1.3
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,2
40,10mb,0.5,500m,350,40,1.5
40,10mb,0.5,500m,400,40,1.5
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,0.9
40,10mb,0.5,500m,500,40,1.5
40,10mb,0.5,500m,350,40,1.6
40,10mb,0.5,500m,400,40,1.2
40,10mb,0.5,500m,450,40,1.6
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,1.2
40,10mb,0.5,500m,400,40,1.3
40,10mb,0.5,500m,450,40,1.5
40,10mb,0.5,500m,500,40,1.5
40,10mb,0.5,500m,350,40,1.9
40,10mb,0.5,500m,400,40,1.4
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.4
40,10mb,0.5,500m,350,40,1.8
40,10mb,0.5,500m,400,40,1.8
40,10mb,0.5,500m,450,40,1.3
40,10mb,0.5,500m,500,40,1.3
40,10mb,0.5,500m,350,40,1.4
40,10mb,0.5,500m,400,40,1.3
40,10mb,0.5,500m,450,40,1.5
40,10mb,0.5,500m,500,40,1.8
40,10mb,0.5,500m,350,40,1.7
40,10mb,0.5,500m,400,40,1.4
40,10mb,0.5,500m,450,40,2.5
40,10mb,0.5,500m,500,40,1.4
40,10mb,0.5,500m,350,40,1.4
40,10mb,0.5,500m,400,40,1.4
40,10mb,0.5,500m,450,40,1.4
40,10mb,0.5,500m,500,40,2
40,10mb,0.5,500m,350,40,1.3
40,10mb,0.5,500m,400,40,1.4
40,10mb,0.5,500m,450,40,1.3
40,10mb,0.5,500m,500,40,1.4
40,10mb,0.5,500m,350,40,1.3
40,10mb,0.5,500m,400,40,1.6
40,10mb,0.5,500m,450,40,1.3
40,10mb,0.5,500m,500,40,1.8
40,10mb,0.5,500m,350,40,1.5
40,10mb,0.5,500m,400,40,1.4
40,10mb,0.5,500m,450,40,1.4
40,10mb,0.5,500m,500,40,1.4
40,10mb,0.5,500m,350,40,1.4
40,10mb,0.5,500m,400,40,1.3
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.4
40,10mb,0.5,500m,350,40,1.2
40,10mb,0.5,500m,400,40,1.2
40,10mb,0.5,500m,450,40,1.4
40,10mb,0.5,500m,500,40,1.5
50,10mb,0.5,500m,350,50,1.2
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1
50,10mb,0.5,500m,500,49.8,1.9
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.6
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1
50,10mb,0.5,500m,450,50,1.4
50,10mb,0.5,500m,500,50,1.7
50,10mb,0.5,500m,350,50,1.2
50,10mb,0.5,500m,400,50,1
50,10mb,0.5,500m,450,50,1
50,10mb,0.5,500m,500,50,1.2
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1
50,10mb,0.5,500m,450,50,1
50,10mb,0.5,500m,500,50,1.7
50,10mb,0.5,500m,350,50,2.1
50,10mb,0.5,500m,400,50,1.5
50,10mb,0.5,500m,450,50,1
50,10mb,0.5,500m,500,50,2.3
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.4
50,10mb,0.5,500m,450,50,2.3
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.2
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1
50,10mb,0.5,500m,350,50,1
50,10mb,0.5,500m,400,50,1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.3
50,10mb,0.5,500m,450,50,1.3
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,2.1
50,10mb,0.5,500m,450,50,1.8
50,10mb,0.5,500m,500,50,1.3
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.5
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.2
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.5
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.4
60,10mb,0.5,500m,350,60,1.5
60,10mb,0.5,500m,400,60,1.4
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.1
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1.3
60,10mb,0.5,500m,450,60,1.5
60,10mb,0.5,500m,500,60,1.5
60,10mb,0.5,500m,350,60,1
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,2
40,10mb,0.5,500m,350,40,1.2
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1
40,10mb,0.5,500m,450,40,1.3
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,2.3
40,10mb,0.5,500m,400,40,1.5
40,10mb,0.5,500m,450,40,1.3
40,10mb,0.5,500m,500,40,1.3
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,1.5
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,1.1
40,10mb,0.5,500m,500,40,1.6
40,10mb,0.5,500m,350,40,8.3
40,10mb,0.5,500m,400,40,1
40,10mb,0.5,500m,450,40,1.1
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,1.1
40,10mb,0.5,500m,500,40,1.1
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,500,40,1.5
40,10mb,0.5,500m,350,40,1.8
40,10mb,0.5,500m,400,40,1.2
40,10mb,0.5,500m,450,40,1.8
40,10mb,0.5,500m,500,40,1.6
40,10mb,0.5,500m,350,40,1
40,10mb,0.5,500m,400,40,1.7
40,10mb,0.5,500m,450,40,1.3
40,10mb,0.5,500m,500,40,1.6
40,10mb,0.5,500m,350,40,1.3
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.1
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1.4
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.1
40,10mb,0.5,500m,350,40,1.3
40,10mb,0.5,500m,400,40,1.2
40,10mb,0.5,500m,450,40,1.1
40,10mb,0.5,500m,500,40,1.3
40,10mb,0.5,500m,350,40,1.2
40,10mb,0.5,500m,400,40,1.2
40,10mb,0.5,500m,450,40,1.2
40,10mb,0.5,500m,500,40,1.2
40,10mb,0.5,500m,350,40,1.1
40,10mb,0.5,500m,400,40,1.1
40,10mb,0.5,500m,450,40,1.9
40,10mb,0.5,500m,500,40,1.2
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.6
50,10mb,0.5,500m,450,50,1.4
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.4
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.2
50,10mb,0.5,500m,500,50,1.2
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.4
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.6
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.3
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.5
50,10mb,0.5,500m,400,50,1.2
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.5
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.2
50,10mb,0.5,500m,400,50,1.3
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.2
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.4
50,10mb,0.5,500m,450,50,1.2
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,2.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.2
50,10mb,0.5,500m,350,50,1.1
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.4
50,10mb,0.5,500m,350,50,1.2
50,10mb,0.5,500m,400,50,1.1
50,10mb,0.5,500m,450,50,1.1
50,10mb,0.5,500m,500,50,1.1
60,10mb,0.5,500m,350,60,1.3
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1.3
60,10mb,0.5,500m,500,60,1.2
60,10mb,0.5,500m,350,60,1.3
60,10mb,0.5,500m,400,60,1.2
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.1
60,10mb,0.5,500m,350,60,1.3
60,10mb,0.5,500m,400,60,1.4
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.2
60,10mb,0.5,500m,350,60,4.6
60,10mb,0.5,500m,400,60,1.4
60,10mb,0.5,500m,450,60,1.6
60,10mb,0.5,500m,500,60,1.1
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1
60,10mb,0.5,500m,450,60,1.6
60,10mb,0.5,500m,500,60,1.4
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.4
60,10mb,0.5,500m,350,60,1.3
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.3
60,10mb,0.5,500m,350,60,1.2
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.2
60,10mb,0.5,500m,350,60,1.6
60,10mb,0.5,500m,400,60,1.2
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.1
60,10mb,0.5,500m,350,60,1.2
60,10mb,0.5,500m,400,60,1.8
60,10mb,0.5,500m,450,60,1.3
60,10mb,0.5,500m,500,60,1.3
60,10mb,0.5,500m,350,60,2.2
60,10mb,0.5,500m,400,60,1.3
60,10mb,0.5,500m,450,60,1.2
60,10mb,0.5,500m,500,60,1.1
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1.2
60,10mb,0.5,500m,450,60,1.5
60,10mb,0.5,500m,500,60,1.1
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1.3
60,10mb,0.5,500m,500,60,1.3
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1.1
60,10mb,0.5,500m,450,60,1
60,10mb,0.5,500m,500,60,1.4
60,10mb,0.5,500m,350,60,1.1
60,10mb,0.5,500m,400,60,1
60,10mb,0.5,500m,450,60,1.1
60,10mb,0.5,500m,500,60,1.2
70,10mb,0.5,500m,350,70,1.4
70,10mb,0.5,500m,400,70,1.4
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1.1
70,10mb,0.5,500m,350,70,1
70,10mb,0.5,500m,400,70,1.2
70,10mb,0.5,500m,450,70,1.5
70,10mb,0.5,500m,500,70,1.2
70,10mb,0.5,500m,350,70,1.1
70,10mb,0.5,500m,400,70,1
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1.5
70,10mb,0.5,500m,350,70,1.5
70,10mb,0.5,500m,400,70,1.5
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1
70,10mb,0.5,500m,350,70,1.1
70,10mb,0.5,500m,400,70,1.3
70,10mb,0.5,500m,450,70,1.6
70,10mb,0.5,500m,500,70,1.2
70,10mb,0.5,500m,350,70,1.1
70,10mb,0.5,500m,400,70,1.1
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1.5
70,10mb,0.5,500m,350,70,1.5
70,10mb,0.5,500m,400,70,1.1
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1.1
70,10mb,0.5,500m,350,70,1.2
70,10mb,0.5,500m,400,70,1.4
70,10mb,0.5,500m,450,70,1.3
70,10mb,0.5,500m,500,70,1.1
70,10mb,0.5,500m,350,70,1.1
70,10mb,0.5,500m,400,70,1
70,10mb,0.5,500m,450,70,1.3
70,10mb,0.5,500m,500,70,1.6
70,10mb,0.5,500m,350,70,1.3
70,10mb,0.5,500m,400,70,1.1
70,10mb,0.5,500m,450,70,1
70,10mb,0.5,500m,500,70,1.1
70,10mb,0.5,500m,350,70,1.6
70,10mb,0.5,500m,400,70,1.2
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1
70,10mb,0.5,500m,350,70,1.1
70,10mb,0.5,500m,400,70,1.3
70,10mb,0.5,500m,450,70,1.4
70,10mb,0.5,500m,500,70,1.3
70,10mb,0.5,500m,350,70,1.3
70,10mb,0.5,500m,400,70,1.2
70,10mb,0.5,500m,450,70,1.1
70,10mb,0.5,500m,500,70,1.1
70,10mb,0.5,500m,350,70,1
70,10mb,0.5,500m,400,70,1.3
70,10mb,0.5,500m,450,70,1.3
70,10mb,0.5,500m,500,70,1.2
70,10mb,0.5,500m,350,70,1.1
70,10mb,0.5,500m,400,70,1.1
70,10mb,0.5,500m,450,70,1.2
70,10mb,0.5,500m,500,70,1.3
80,10mb,0.5,500m,350,80,1.3
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.1
80,10mb,0.5,500m,350,80,1.1
80,10mb,0.5,500m,400,80,1.5
80,10mb,0.5,500m,450,80,1.5
80,10mb,0.5,500m,500,80,1.2
80,10mb,0.5,500m,350,80,1.1
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.4
80,10mb,0.5,500m,350,80,1.2
80,10mb,0.5,500m,400,80,1.2
80,10mb,0.5,500m,450,80,1.4
80,10mb,0.5,500m,500,80,1.3
80,10mb,0.5,500m,350,80,1.2
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1
80,10mb,0.5,500m,500,80,1.1
80,10mb,0.5,500m,350,80,1.3
80,10mb,0.5,500m,400,80,1.4
80,10mb,0.5,500m,450,80,1.3
80,10mb,0.5,500m,500,80,1.1
80,10mb,0.5,500m,350,80,1
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.2
80,10mb,0.5,500m,500,80,1.4
80,10mb,0.5,500m,350,80,1.4
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.1
80,10mb,0.5,500m,350,80,1.1
80,10mb,0.5,500m,400,80,5.3
80,10mb,0.5,500m,450,80,1.6
80,10mb,0.5,500m,500,80,1.2
80,10mb,0.5,500m,350,80,1
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.3
80,10mb,0.5,500m,350,80,1.4
80,10mb,0.5,500m,400,80,1.2
80,10mb,0.5,500m,450,80,1.4
80,10mb,0.5,500m,500,80,1.3
80,10mb,0.5,500m,350,80,1.1
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.1
80,10mb,0.5,500m,350,80,1.2
80,10mb,0.5,500m,400,80,1.5
80,10mb,0.5,500m,450,80,1.3
80,10mb,0.5,500m,500,80,1.1
80,10mb,0.5,500m,350,80,1
80,10mb,0.5,500m,400,80,1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.4
80,10mb,0.5,500m,350,80,1.2
80,10mb,0.5,500m,400,80,1.1
80,10mb,0.5,500m,450,80,1.1
80,10mb,0.5,500m,500,80,1.1
90,10mb,0.5,500m,350,90,1
90,10mb,0.5,500m,400,90,1.5
90,10mb,0.5,500m,450,90,1.5
90,10mb,0.5,500m,500,90,1.2
90,10mb,0.5,500m,350,90,1.1
90,10mb,0.5,500m,400,90,1.2
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1.4
90,10mb,0.5,500m,400,90,1.4
90,10mb,0.5,500m,450,90,1.3
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1.1
90,10mb,0.5,500m,400,90,1.1
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.4
90,10mb,0.5,500m,350,90,1.4
90,10mb,0.5,500m,400,90,1.3
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1.1
90,10mb,0.5,500m,400,90,1.1
90,10mb,0.5,500m,450,90,1.5
90,10mb,0.5,500m,500,90,1.4
90,10mb,0.5,500m,350,90,1.4
90,10mb,0.5,500m,400,90,1.1
90,10mb,0.5,500m,450,90,1
90,10mb,0.5,500m,500,90,1
90,10mb,0.5,500m,350,90,1.2
90,10mb,0.5,500m,400,90,1.2
90,10mb,0.5,500m,450,90,1.4
90,10mb,0.5,500m,500,90,1.6
90,10mb,0.5,500m,350,90,1.2
90,10mb,0.5,500m,400,90,1.2
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1.2
90,10mb,0.5,500m,400,90,1.5
90,10mb,0.5,500m,450,90,1.3
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1.1
90,10mb,0.5,500m,400,90,1.1
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.2
90,10mb,0.5,500m,350,90,1.5
90,10mb,0.5,500m,400,89.7,1.6
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1
90,10mb,0.5,500m,400,90,0.8
90,10mb,0.5,500m,450,90,1.2
90,10mb,0.5,500m,500,90,1.4
90,10mb,0.5,500m,350,90,4.8
90,10mb,0.5,500m,400,90,1.1
90,10mb,0.5,500m,450,90,1.1
90,10mb,0.5,500m,500,90,1.1
90,10mb,0.5,500m,350,90,1.1
